colour	x	y	showSelectedlegendcolour	fill
#E76BF3	40	1070	Vocational	#E76BF3
#E76BF3	48	650	Vocational	#E76BF3
#E76BF3	47	2250	Vocational	#E76BF3
#E76BF3	23	2020	Vocational	#E76BF3
#E76BF3	32	670	Vocational	#E76BF3
#A3A500	33	390	NoQual	#A3A500
#A3A500	52	1000	NoQual	#A3A500
#E76BF3	44	640	Vocational	#E76BF3
#00B0F6	40	770	School	#00B0F6
#A3A500	45	520	NoQual	#A3A500
#00B0F6	38	680	School	#00B0F6
#E76BF3	40	740	Vocational	#E76BF3
#A3A500	45	580	NoQual	#A3A500
#00B0F6	29	490	School	#00B0F6
#00B0F6	40	720	School	#00B0F6
#00B0F6	45	740	School	#00B0F6
#E76BF3	40	750	Vocational	#E76BF3
#00B0F6	32	770	School	#00B0F6
#A3A500	65	1150	NoQual	#A3A500
#E76BF3	100	430	Vocational	#E76BF3
#E76BF3	5	120	Vocational	#E76BF3
#E76BF3	40	580	Vocational	#E76BF3
#A3A500	26	360	NoQual	#A3A500
#00BF7D	45	630	OthPostSec	#00BF7D
#00B0F6	52	1160	School	#00B0F6
#E76BF3	55	1040	Vocational	#E76BF3
#A3A500	145	940	NoQual	#A3A500
#A3A500	40	780	NoQual	#A3A500
#E76BF3	56	910	Vocational	#E76BF3
#E76BF3	40	710	Vocational	#E76BF3
#A3A500	50	560	NoQual	#A3A500
#F8766D	37	430	BachDeg+	#F8766D
#F8766D	46	2600	BachDeg+	#F8766D
#A3A500	37	420	NoQual	#A3A500
#00B0F6	40	750	School	#00B0F6
#E76BF3	50	540	Vocational	#E76BF3
#E76BF3	45	410	Vocational	#E76BF3
#F8766D	60	990	BachDeg+	#F8766D
#00B0F6	40	440	School	#00B0F6
#A3A500	40	1380	NoQual	#A3A500
#00B0F6	84	900	School	#00B0F6
#A3A500	36	480	NoQual	#A3A500
#E76BF3	36	680	Vocational	#E76BF3
#E76BF3	23	1870	Vocational	#E76BF3
#E76BF3	45	540	Vocational	#E76BF3
#E76BF3	48	730	Vocational	#E76BF3
#00B0F6	67	1040	School	#00B0F6
#E76BF3	18	490	Vocational	#E76BF3
#A3A500	9	60	NoQual	#A3A500
#E76BF3	42	680	Vocational	#E76BF3
#E76BF3	43	820	Vocational	#E76BF3
#00BF7D	48	1240	OthPostSec	#00BF7D
#00BF7D	40	670	OthPostSec	#00BF7D
#F8766D	45	810	BachDeg+	#F8766D
#A3A500	60	700	NoQual	#A3A500
#A3A500	60	1650	NoQual	#A3A500
#E76BF3	59	1110	Vocational	#E76BF3
#00B0F6	41	1740	School	#00B0F6
#A3A500	29	810	NoQual	#A3A500
#00BF7D	45	710	OthPostSec	#00BF7D
#E76BF3	52	1350	Vocational	#E76BF3
#00BF7D	25	870	OthPostSec	#00BF7D
#E76BF3	44	960	Vocational	#E76BF3
#E76BF3	45	570	Vocational	#E76BF3
#E76BF3	40	590	Vocational	#E76BF3
#00B0F6	51	610	School	#00B0F6
#F8766D	28	1080	BachDeg+	#F8766D
#00B0F6	44	1910	School	#00B0F6
#E76BF3	83	1150	Vocational	#E76BF3
#F8766D	53	1550	BachDeg+	#F8766D
#E76BF3	40	720	Vocational	#E76BF3
#00B0F6	10	310	School	#00B0F6
#F8766D	46	1350	BachDeg+	#F8766D
#00BF7D	52	760	OthPostSec	#00BF7D
#F8766D	92	1110	BachDeg+	#F8766D
#00B0F6	40	640	School	#00B0F6
#00B0F6	33	420	School	#00B0F6
#E76BF3	32	500	Vocational	#E76BF3
#E76BF3	58	830	Vocational	#E76BF3
#E76BF3	54	910	Vocational	#E76BF3
#E76BF3	46	810	Vocational	#E76BF3
#A3A500	28	340	NoQual	#A3A500
#E76BF3	40	960	Vocational	#E76BF3
#E76BF3	46	1070	Vocational	#E76BF3
#A3A500	55	990	NoQual	#A3A500
#A3A500	38	670	NoQual	#A3A500
#00B0F6	50	490	School	#00B0F6
#00BF7D	25	1210	OthPostSec	#00BF7D
#A3A500	50	790	NoQual	#A3A500
#E76BF3	40	1210	Vocational	#E76BF3
#F8766D	35	460	BachDeg+	#F8766D
#00BF7D	52	1590	OthPostSec	#00BF7D
#A3A500	37	420	NoQual	#A3A500
#E76BF3	64	760	Vocational	#E76BF3
#00B0F6	75	610	School	#00B0F6
#A3A500	50	210	NoQual	#A3A500
#E76BF3	43	630	Vocational	#E76BF3
#00B0F6	40	800	School	#00B0F6
#00B0F6	39	300	School	#00B0F6
#E76BF3	41	800	Vocational	#E76BF3
#E76BF3	45	1770	Vocational	#E76BF3
#00B0F6	45	500	School	#00B0F6
#F8766D	23	510	BachDeg+	#F8766D
#00B0F6	40	390	School	#00B0F6
#00B0F6	25	340	School	#00B0F6
#00B0F6	52	1090	School	#00B0F6
#00B0F6	40	1250	School	#00B0F6
#F8766D	56	1220	BachDeg+	#F8766D
#E76BF3	25	750	Vocational	#E76BF3
#A3A500	40	440	NoQual	#A3A500
#00B0F6	60	840	School	#00B0F6
#E76BF3	40	830	Vocational	#E76BF3
#F8766D	40	1330	BachDeg+	#F8766D
#E76BF3	48	700	Vocational	#E76BF3
#E76BF3	40	1120	Vocational	#E76BF3
#E76BF3	55	970	Vocational	#E76BF3
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	45	1980	Vocational	#E76BF3
#F8766D	35	940	BachDeg+	#F8766D
#E76BF3	59	1110	Vocational	#E76BF3
#E76BF3	40	540	Vocational	#E76BF3
#F8766D	22	1640	BachDeg+	#F8766D
#00B0F6	46	570	School	#00B0F6
#00B0F6	40	790	School	#00B0F6
#00B0F6	60	780	School	#00B0F6
#00BF7D	40	880	OthPostSec	#00BF7D
#E76BF3	55	960	Vocational	#E76BF3
#E76BF3	29	720	Vocational	#E76BF3
#E76BF3	40	570	Vocational	#E76BF3
#00B0F6	43	500	School	#00B0F6
#E76BF3	54	960	Vocational	#E76BF3
#A3A500	26	280	NoQual	#A3A500
#A3A500	9	60	NoQual	#A3A500
#E76BF3	58	1230	Vocational	#E76BF3
#00B0F6	47	530	School	#00B0F6
#E76BF3	50	650	Vocational	#E76BF3
#F8766D	45	650	BachDeg+	#F8766D
#F8766D	38	1340	BachDeg+	#F8766D
#E76BF3	56	990	Vocational	#E76BF3
#00BF7D	40	1230	OthPostSec	#00BF7D
#E76BF3	5	80	Vocational	#E76BF3
#F8766D	40	3970	BachDeg+	#F8766D
#A3A500	40	610	NoQual	#A3A500
#F8766D	65	3170	BachDeg+	#F8766D
#E76BF3	68	990	Vocational	#E76BF3
#00BF7D	67	2910	OthPostSec	#00BF7D
#E76BF3	26	580	Vocational	#E76BF3
#A3A500	50	920	NoQual	#A3A500
#00BF7D	45	520	OthPostSec	#00BF7D
#00B0F6	50	710	School	#00B0F6
#00B0F6	32	500	School	#00B0F6
#E76BF3	58	2460	Vocational	#E76BF3
#00B0F6	40	830	School	#00B0F6
#A3A500	57	920	NoQual	#A3A500
#E76BF3	40	2770	Vocational	#E76BF3
#00BF7D	42	1030	OthPostSec	#00BF7D
#00B0F6	57	2470	School	#00B0F6
#00B0F6	58	700	School	#00B0F6
#A3A500	55	530	NoQual	#A3A500
#E76BF3	20	500	Vocational	#E76BF3
#A3A500	45	1340	NoQual	#A3A500
#E76BF3	40	600	Vocational	#E76BF3
#E76BF3	45	1030	Vocational	#E76BF3
#00BF7D	20	450	OthPostSec	#00BF7D
#00B0F6	40	700	School	#00B0F6
#00BF7D	51	1370	OthPostSec	#00BF7D
#E76BF3	40	700	Vocational	#E76BF3
#F8766D	55	1160	BachDeg+	#F8766D
#F8766D	21	590	BachDeg+	#F8766D
#F8766D	38	1790	BachDeg+	#F8766D
#A3A500	9	50	NoQual	#A3A500
#00B0F6	45	830	School	#00B0F6
#F8766D	40	1510	BachDeg+	#F8766D
#F8766D	45	1830	BachDeg+	#F8766D
#E76BF3	40	720	Vocational	#E76BF3
#E76BF3	40	760	Vocational	#E76BF3
#00B0F6	40	1240	School	#00B0F6
#E76BF3	45	580	Vocational	#E76BF3
#00B0F6	111	2870	School	#00B0F6
#A3A500	18	270	NoQual	#A3A500
#E76BF3	40	670	Vocational	#E76BF3
#00B0F6	40	390	School	#00B0F6
#00B0F6	42	2250	School	#00B0F6
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	59	990	Vocational	#E76BF3
#F8766D	9	350	BachDeg+	#F8766D
#A3A500	34	780	NoQual	#A3A500
#E76BF3	60	800	Vocational	#E76BF3
#E76BF3	38	590	Vocational	#E76BF3
#E76BF3	45	1470	Vocational	#E76BF3
#E76BF3	43	930	Vocational	#E76BF3
#A3A500	40	360	NoQual	#A3A500
#E76BF3	38	690	Vocational	#E76BF3
#E76BF3	40	660	Vocational	#E76BF3
#F8766D	50	3500	BachDeg+	#F8766D
#E76BF3	70	910	Vocational	#E76BF3
#F8766D	50	920	BachDeg+	#F8766D
#A3A500	23	520	NoQual	#A3A500
#E76BF3	38	710	Vocational	#E76BF3
#00B0F6	50	690	School	#00B0F6
#E76BF3	40	520	Vocational	#E76BF3
#00B0F6	44	640	School	#00B0F6
#A3A500	38	740	NoQual	#A3A500
#E76BF3	55	840	Vocational	#E76BF3
#A3A500	45	380	NoQual	#A3A500
#A3A500	15	180	NoQual	#A3A500
#A3A500	40	430	NoQual	#A3A500
#E76BF3	37	750	Vocational	#E76BF3
#A3A500	45	450	NoQual	#A3A500
#00B0F6	45	1060	School	#00B0F6
#F8766D	55	2150	BachDeg+	#F8766D
#E76BF3	37	1100	Vocational	#E76BF3
#F8766D	40	620	BachDeg+	#F8766D
#E76BF3	54	630	Vocational	#E76BF3
#E76BF3	38	1000	Vocational	#E76BF3
#F8766D	44	1720	BachDeg+	#F8766D
#E76BF3	43	690	Vocational	#E76BF3
#F8766D	52	1420	BachDeg+	#F8766D
#A3A500	40	560	NoQual	#A3A500
#00BF7D	36	940	OthPostSec	#00BF7D
#F8766D	40	1250	BachDeg+	#F8766D
#E76BF3	60	2280	Vocational	#E76BF3
#E76BF3	70	1930	Vocational	#E76BF3
#A3A500	45	370	NoQual	#A3A500
#E76BF3	30	960	Vocational	#E76BF3
#E76BF3	48	1350	Vocational	#E76BF3
#00BF7D	40	680	OthPostSec	#00BF7D
#00BF7D	45	890	OthPostSec	#00BF7D
#E76BF3	40	630	Vocational	#E76BF3
#E76BF3	53	560	Vocational	#E76BF3
#00B0F6	60	1170	School	#00B0F6
#A3A500	46	550	NoQual	#A3A500
#A3A500	40	580	NoQual	#A3A500
#F8766D	42	970	BachDeg+	#F8766D
#00B0F6	43	410	School	#00B0F6
#A3A500	70	570	NoQual	#A3A500
#F8766D	62	920	BachDeg+	#F8766D
#E76BF3	50	2120	Vocational	#E76BF3
#A3A500	49	540	NoQual	#A3A500
#E76BF3	40	940	Vocational	#E76BF3
#E76BF3	21	410	Vocational	#E76BF3
#00B0F6	30	1180	School	#00B0F6
#F8766D	34	370	BachDeg+	#F8766D
#F8766D	56	960	BachDeg+	#F8766D
#00BF7D	39	990	OthPostSec	#00BF7D
#E76BF3	40	1110	Vocational	#E76BF3
#E76BF3	30	960	Vocational	#E76BF3
#00B0F6	72	950	School	#00B0F6
#00BF7D	98	920	OthPostSec	#00BF7D
#E76BF3	45	590	Vocational	#E76BF3
#E76BF3	16	460	Vocational	#E76BF3
#E76BF3	43	670	Vocational	#E76BF3
#00B0F6	43	490	School	#00B0F6
#A3A500	33	420	NoQual	#A3A500
#00BF7D	35	1140	OthPostSec	#00BF7D
#E76BF3	32	950	Vocational	#E76BF3
#00B0F6	40	590	School	#00B0F6
#00B0F6	40	640	School	#00B0F6
#E76BF3	52	900	Vocational	#E76BF3
#E76BF3	59	910	Vocational	#E76BF3
#E76BF3	30	590	Vocational	#E76BF3
#A3A500	25	380	NoQual	#A3A500
#00B0F6	55	820	School	#00B0F6
#00BF7D	55	850	OthPostSec	#00BF7D
#E76BF3	53	1070	Vocational	#E76BF3
#E76BF3	43	800	Vocational	#E76BF3
#E76BF3	49	1600	Vocational	#E76BF3
#E76BF3	55	920	Vocational	#E76BF3
#A3A500	45	800	NoQual	#A3A500
#F8766D	48	1910	BachDeg+	#F8766D
#00B0F6	57	2920	School	#00B0F6
#A3A500	40	510	NoQual	#A3A500
#00B0F6	39	700	School	#00B0F6
#A3A500	41	490	NoQual	#A3A500
#A3A500	51	870	NoQual	#A3A500
#00B0F6	40	1000	School	#00B0F6
#A3A500	37	730	NoQual	#A3A500
#E76BF3	68	1340	Vocational	#E76BF3
#E76BF3	41	670	Vocational	#E76BF3
#A3A500	40	500	NoQual	#A3A500
#E76BF3	32	810	Vocational	#E76BF3
#A3A500	50	710	NoQual	#A3A500
#E76BF3	50	760	Vocational	#E76BF3
#00B0F6	24	240	School	#00B0F6
#E76BF3	59	1020	Vocational	#E76BF3
#E76BF3	50	1200	Vocational	#E76BF3
#F8766D	55	710	BachDeg+	#F8766D
#00B0F6	35	690	School	#00B0F6
#00BF7D	41	460	OthPostSec	#00BF7D
#00BF7D	45	1060	OthPostSec	#00BF7D
#E76BF3	33	750	Vocational	#E76BF3
#E76BF3	51	820	Vocational	#E76BF3
#00B0F6	40	1090	School	#00B0F6
#00BF7D	33	960	OthPostSec	#00BF7D
#00BF7D	15	200	OthPostSec	#00BF7D
#A3A500	48	890	NoQual	#A3A500
#A3A500	52	1040	NoQual	#A3A500
#00B0F6	40	830	School	#00B0F6
#F8766D	40	680	BachDeg+	#F8766D
#E76BF3	50	620	Vocational	#E76BF3
#00BF7D	55	1170	OthPostSec	#00BF7D
#00BF7D	40	610	OthPostSec	#00BF7D
#00BF7D	70	1010	OthPostSec	#00BF7D
#00BF7D	39	760	OthPostSec	#00BF7D
#00B0F6	57	1230	School	#00B0F6
#E76BF3	42	570	Vocational	#E76BF3
#A3A500	47	610	NoQual	#A3A500
#F8766D	40	530	BachDeg+	#F8766D
#A3A500	88	1050	NoQual	#A3A500
#E76BF3	79	560	Vocational	#E76BF3
#00B0F6	13	2640	School	#00B0F6
#F8766D	98	3150	BachDeg+	#F8766D
#E76BF3	39	1230	Vocational	#E76BF3
#E76BF3	45	1120	Vocational	#E76BF3
#E76BF3	32	760	Vocational	#E76BF3
#A3A500	40	560	NoQual	#A3A500
#E76BF3	40	1280	Vocational	#E76BF3
#E76BF3	33	590	Vocational	#E76BF3
#A3A500	40	810	NoQual	#A3A500
#E76BF3	78	1630	Vocational	#E76BF3
#E76BF3	60	1120	Vocational	#E76BF3
#00BF7D	36	1090	OthPostSec	#00BF7D
#E76BF3	45	1370	Vocational	#E76BF3
#A3A500	40	710	NoQual	#A3A500
#E76BF3	43	490	Vocational	#E76BF3
#00BF7D	40	730	OthPostSec	#00BF7D
#00B0F6	42	1010	School	#00B0F6
#00BF7D	17	1440	OthPostSec	#00BF7D
#00B0F6	24	1140	School	#00B0F6
#E76BF3	52	1770	Vocational	#E76BF3
#A3A500	45	540	NoQual	#A3A500
#F8766D	42	1420	BachDeg+	#F8766D
#E76BF3	49	850	Vocational	#E76BF3
#F8766D	44	1050	BachDeg+	#F8766D
#E76BF3	60	830	Vocational	#E76BF3
#E76BF3	55	620	Vocational	#E76BF3
#00BF7D	55	1030	OthPostSec	#00BF7D
#A3A500	40	640	NoQual	#A3A500
#E76BF3	50	540	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#00B0F6	41	790	School	#00B0F6
#00B0F6	45	760	School	#00B0F6
#00B0F6	60	790	School	#00B0F6
#E76BF3	45	940	Vocational	#E76BF3
#A3A500	16	50	NoQual	#A3A500
#E76BF3	77	1550	Vocational	#E76BF3
#E76BF3	40	1430	Vocational	#E76BF3
#A3A500	40	540	NoQual	#A3A500
#00B0F6	6	310	School	#00B0F6
#E76BF3	42	620	Vocational	#E76BF3
#F8766D	36	1180	BachDeg+	#F8766D
#00BF7D	44	1030	OthPostSec	#00BF7D
#A3A500	9	60	NoQual	#A3A500
#E76BF3	52	850	Vocational	#E76BF3
#E76BF3	36	540	Vocational	#E76BF3
#F8766D	42	1100	BachDeg+	#F8766D
#E76BF3	45	1500	Vocational	#E76BF3
#E76BF3	38	1000	Vocational	#E76BF3
#A3A500	54	750	NoQual	#A3A500
#E76BF3	37	310	Vocational	#E76BF3
#00B0F6	40	830	School	#00B0F6
#A3A500	30	380	NoQual	#A3A500
#E76BF3	42	940	Vocational	#E76BF3
#A3A500	43	1110	NoQual	#A3A500
#E76BF3	33	840	Vocational	#E76BF3
#F8766D	38	750	BachDeg+	#F8766D
#E76BF3	21	300	Vocational	#E76BF3
#F8766D	25	950	BachDeg+	#F8766D
#00B0F6	28	370	School	#00B0F6
#A3A500	40	590	NoQual	#A3A500
#E76BF3	41	500	Vocational	#E76BF3
#A3A500	50	1520	NoQual	#A3A500
#A3A500	36	530	NoQual	#A3A500
#A3A500	51	870	NoQual	#A3A500
#E76BF3	41	1450	Vocational	#E76BF3
#E76BF3	84	430	Vocational	#E76BF3
#00BF7D	33	770	OthPostSec	#00BF7D
#F8766D	55	1120	BachDeg+	#F8766D
#F8766D	38	1780	BachDeg+	#F8766D
#E76BF3	40	1120	Vocational	#E76BF3
#E76BF3	42	630	Vocational	#E76BF3
#00B0F6	46	630	School	#00B0F6
#A3A500	40	700	NoQual	#A3A500
#A3A500	55	550	NoQual	#A3A500
#00B0F6	47	470	School	#00B0F6
#00B0F6	45	1050	School	#00B0F6
#A3A500	40	1090	NoQual	#A3A500
#A3A500	40	640	NoQual	#A3A500
#A3A500	69	440	NoQual	#A3A500
#E76BF3	27	550	Vocational	#E76BF3
#00B0F6	28	1160	School	#00B0F6
#E76BF3	40	780	Vocational	#E76BF3
#A3A500	44	330	NoQual	#A3A500
#E76BF3	66	1680	Vocational	#E76BF3
#A3A500	45	950	NoQual	#A3A500
#00B0F6	56	870	School	#00B0F6
#E76BF3	55	1660	Vocational	#E76BF3
#E76BF3	19	720	Vocational	#E76BF3
#E76BF3	50	760	Vocational	#E76BF3
#00B0F6	49	660	School	#00B0F6
#F8766D	31	590	BachDeg+	#F8766D
#E76BF3	20	330	Vocational	#E76BF3
#00B0F6	38	3130	School	#00B0F6
#F8766D	40	1200	BachDeg+	#F8766D
#A3A500	25	280	NoQual	#A3A500
#A3A500	45	540	NoQual	#A3A500
#F8766D	60	1070	BachDeg+	#F8766D
#00BF7D	77	800	OthPostSec	#00BF7D
#E76BF3	16	260	Vocational	#E76BF3
#00B0F6	67	1200	School	#00B0F6
#00B0F6	30	620	School	#00B0F6
#A3A500	49	890	NoQual	#A3A500
#00B0F6	60	1110	School	#00B0F6
#F8766D	40	1280	BachDeg+	#F8766D
#00BF7D	63	1480	OthPostSec	#00BF7D
#00B0F6	14	730	School	#00B0F6
#00B0F6	37	850	School	#00B0F6
#00B0F6	60	770	School	#00B0F6
#E76BF3	50	660	Vocational	#E76BF3
#00BF7D	98	920	OthPostSec	#00BF7D
#F8766D	49	650	BachDeg+	#F8766D
#F8766D	70	1590	BachDeg+	#F8766D
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	40	1680	Vocational	#E76BF3
#A3A500	53	820	NoQual	#A3A500
#F8766D	70	1050	BachDeg+	#F8766D
#E76BF3	10	510	Vocational	#E76BF3
#00B0F6	39	960	School	#00B0F6
#A3A500	48	800	NoQual	#A3A500
#00B0F6	47	1120	School	#00B0F6
#E76BF3	20	440	Vocational	#E76BF3
#00B0F6	31	690	School	#00B0F6
#A3A500	40	570	NoQual	#A3A500
#E76BF3	45	380	Vocational	#E76BF3
#00B0F6	38	890	School	#00B0F6
#A3A500	57	690	NoQual	#A3A500
#00B0F6	25	900	School	#00B0F6
#E76BF3	50	610	Vocational	#E76BF3
#00BF7D	49	820	OthPostSec	#00BF7D
#E76BF3	40	750	Vocational	#E76BF3
#00B0F6	57	2580	School	#00B0F6
#E76BF3	46	740	Vocational	#E76BF3
#A3A500	62	1000	NoQual	#A3A500
#F8766D	43	1130	BachDeg+	#F8766D
#A3A500	30	460	NoQual	#A3A500
#F8766D	24	550	BachDeg+	#F8766D
#F8766D	23	1030	BachDeg+	#F8766D
#A3A500	72	960	NoQual	#A3A500
#E76BF3	40	790	Vocational	#E76BF3
#F8766D	44	1110	BachDeg+	#F8766D
#00BF7D	38	810	OthPostSec	#00BF7D
#E76BF3	40	1370	Vocational	#E76BF3
#00BF7D	45	400	OthPostSec	#00BF7D
#E76BF3	57	780	Vocational	#E76BF3
#F8766D	40	690	BachDeg+	#F8766D
#E76BF3	40	1320	Vocational	#E76BF3
#A3A500	30	500	NoQual	#A3A500
#E76BF3	45	650	Vocational	#E76BF3
#A3A500	40	500	NoQual	#A3A500
#E76BF3	80	500	Vocational	#E76BF3
#A3A500	55	490	NoQual	#A3A500
#F8766D	31	430	BachDeg+	#F8766D
#A3A500	15	180	NoQual	#A3A500
#A3A500	24	570	NoQual	#A3A500
#A3A500	38	600	NoQual	#A3A500
#E76BF3	27	570	Vocational	#E76BF3
#E76BF3	45	760	Vocational	#E76BF3
#E76BF3	40	820	Vocational	#E76BF3
#F8766D	34	1250	BachDeg+	#F8766D
#A3A500	20	670	NoQual	#A3A500
#E76BF3	107	1440	Vocational	#E76BF3
#E76BF3	42	530	Vocational	#E76BF3
#A3A500	40	760	NoQual	#A3A500
#00B0F6	14	230	School	#00B0F6
#E76BF3	45	1720	Vocational	#E76BF3
#A3A500	70	1190	NoQual	#A3A500
#00BF7D	28	860	OthPostSec	#00BF7D
#E76BF3	37	970	Vocational	#E76BF3
#E76BF3	39	700	Vocational	#E76BF3
#E76BF3	38	850	Vocational	#E76BF3
#00B0F6	60	1140	School	#00B0F6
#A3A500	47	570	NoQual	#A3A500
#E76BF3	40	860	Vocational	#E76BF3
#E76BF3	37	730	Vocational	#E76BF3
#00B0F6	41	320	School	#00B0F6
#00B0F6	10	290	School	#00B0F6
#00B0F6	69	2120	School	#00B0F6
#E76BF3	40	820	Vocational	#E76BF3
#A3A500	30	640	NoQual	#A3A500
#F8766D	45	580	BachDeg+	#F8766D
#E76BF3	50	1610	Vocational	#E76BF3
#E76BF3	40	1590	Vocational	#E76BF3
#E76BF3	43	760	Vocational	#E76BF3
#A3A500	72	630	NoQual	#A3A500
#E76BF3	27	1830	Vocational	#E76BF3
#00B0F6	80	2350	School	#00B0F6
#F8766D	42	2960	BachDeg+	#F8766D
#E76BF3	40	880	Vocational	#E76BF3
#E76BF3	40	1200	Vocational	#E76BF3
#00BF7D	43	970	OthPostSec	#00BF7D
#E76BF3	30	620	Vocational	#E76BF3
#E76BF3	40	760	Vocational	#E76BF3
#A3A500	45	620	NoQual	#A3A500
#E76BF3	50	940	Vocational	#E76BF3
#00B0F6	38	950	School	#00B0F6
#E76BF3	41	750	Vocational	#E76BF3
#00B0F6	44	330	School	#00B0F6
#E76BF3	50	610	Vocational	#E76BF3
#A3A500	87	630	NoQual	#A3A500
#F8766D	16	2540	BachDeg+	#F8766D
#A3A500	40	510	NoQual	#A3A500
#A3A500	40	400	NoQual	#A3A500
#F8766D	40	970	BachDeg+	#F8766D
#E76BF3	40	530	Vocational	#E76BF3
#E76BF3	33	730	Vocational	#E76BF3
#A3A500	40	470	NoQual	#A3A500
#E76BF3	30	550	Vocational	#E76BF3
#A3A500	45	480	NoQual	#A3A500
#E76BF3	40	660	Vocational	#E76BF3
#00B0F6	31	500	School	#00B0F6
#F8766D	40	980	BachDeg+	#F8766D
#00BF7D	45	680	OthPostSec	#00BF7D
#00B0F6	8	360	School	#00B0F6
#00B0F6	40	1240	School	#00B0F6
#A3A500	40	670	NoQual	#A3A500
#E76BF3	37	1100	Vocational	#E76BF3
#E76BF3	55	880	Vocational	#E76BF3
#A3A500	44	620	NoQual	#A3A500
#E76BF3	41	980	Vocational	#E76BF3
#00B0F6	50	1040	School	#00B0F6
#A3A500	58	940	NoQual	#A3A500
#00B0F6	45	340	School	#00B0F6
#00B0F6	42	2140	School	#00B0F6
#E76BF3	13	1190	Vocational	#E76BF3
#A3A500	40	670	NoQual	#A3A500
#E76BF3	40	760	Vocational	#E76BF3
#F8766D	60	1140	BachDeg+	#F8766D
#A3A500	38	640	NoQual	#A3A500
#E76BF3	37	1480	Vocational	#E76BF3
#00BF7D	50	830	OthPostSec	#00BF7D
#E76BF3	42	1100	Vocational	#E76BF3
#E76BF3	37	5920	Vocational	#E76BF3
#00BF7D	38	1000	OthPostSec	#00BF7D
#F8766D	10	240	BachDeg+	#F8766D
#E76BF3	38	730	Vocational	#E76BF3
#E76BF3	40	1670	Vocational	#E76BF3
#00B0F6	13	2580	School	#00B0F6
#00B0F6	52	1160	School	#00B0F6
#00BF7D	35	610	OthPostSec	#00BF7D
#E76BF3	42	620	Vocational	#E76BF3
#E76BF3	36	730	Vocational	#E76BF3
#00B0F6	40	720	School	#00B0F6
#00B0F6	40	820	School	#00B0F6
#00B0F6	41	500	School	#00B0F6
#A3A500	57	1560	NoQual	#A3A500
#00B0F6	17	360	School	#00B0F6
#A3A500	34	430	NoQual	#A3A500
#E76BF3	40	520	Vocational	#E76BF3
#00B0F6	23	260	School	#00B0F6
#E76BF3	43	910	Vocational	#E76BF3
#A3A500	32	700	NoQual	#A3A500
#00BF7D	40	530	OthPostSec	#00BF7D
#00BF7D	56	1350	OthPostSec	#00BF7D
#F8766D	1	80	BachDeg+	#F8766D
#E76BF3	40	1080	Vocational	#E76BF3
#A3A500	41	540	NoQual	#A3A500
#E76BF3	40	440	Vocational	#E76BF3
#E76BF3	42	690	Vocational	#E76BF3
#F8766D	55	1720	BachDeg+	#F8766D
#00BF7D	60	2040	OthPostSec	#00BF7D
#00B0F6	50	1010	School	#00B0F6
#E76BF3	35	1040	Vocational	#E76BF3
#E76BF3	45	1120	Vocational	#E76BF3
#00B0F6	40	470	School	#00B0F6
#E76BF3	55	990	Vocational	#E76BF3
#E76BF3	45	960	Vocational	#E76BF3
#00B0F6	42	2320	School	#00B0F6
#00B0F6	37	1030	School	#00B0F6
#00B0F6	10	320	School	#00B0F6
#00B0F6	52	370	School	#00B0F6
#E76BF3	43	1390	Vocational	#E76BF3
#F8766D	44	1540	BachDeg+	#F8766D
#00B0F6	42	570	School	#00B0F6
#E76BF3	40	410	Vocational	#E76BF3
#E76BF3	50	1000	Vocational	#E76BF3
#E76BF3	38	760	Vocational	#E76BF3
#E76BF3	40	440	Vocational	#E76BF3
#00BF7D	63	1620	OthPostSec	#00BF7D
#00B0F6	38	850	School	#00B0F6
#E76BF3	40	720	Vocational	#E76BF3
#E76BF3	40	770	Vocational	#E76BF3
#F8766D	47	1960	BachDeg+	#F8766D
#00B0F6	38	620	School	#00B0F6
#A3A500	47	730	NoQual	#A3A500
#F8766D	50	740	BachDeg+	#F8766D
#F8766D	45	1140	BachDeg+	#F8766D
#E76BF3	38	950	Vocational	#E76BF3
#E76BF3	40	730	Vocational	#E76BF3
#00B0F6	43	550	School	#00B0F6
#A3A500	40	480	NoQual	#A3A500
#E76BF3	50	800	Vocational	#E76BF3
#00B0F6	42	740	School	#00B0F6
#E76BF3	60	1090	Vocational	#E76BF3
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	87	1210	Vocational	#E76BF3
#E76BF3	98	850	Vocational	#E76BF3
#00BF7D	45	760	OthPostSec	#00BF7D
#E76BF3	40	700	Vocational	#E76BF3
#A3A500	76	550	NoQual	#A3A500
#E76BF3	38	710	Vocational	#E76BF3
#00B0F6	40	460	School	#00B0F6
#F8766D	23	490	BachDeg+	#F8766D
#E76BF3	40	690	Vocational	#E76BF3
#00B0F6	50	750	School	#00B0F6
#00B0F6	54	900	School	#00B0F6
#A3A500	58	1060	NoQual	#A3A500
#00B0F6	50	660	School	#00B0F6
#00B0F6	45	880	School	#00B0F6
#A3A500	54	770	NoQual	#A3A500
#00BF7D	62	350	OthPostSec	#00BF7D
#E76BF3	35	440	Vocational	#E76BF3
#E76BF3	50	1450	Vocational	#E76BF3
