colour	x	y	showSelectedlegendcolour	fill
#A3A500	30	480	NoQual	#A3A500
#E76BF3	40	590	Vocational	#E76BF3
#A3A500	40	460	NoQual	#A3A500
#E76BF3	40	590	Vocational	#E76BF3
#A3A500	13	130	NoQual	#A3A500
#00B0F6	55	1060	School	#00B0F6
#E76BF3	14	310	Vocational	#E76BF3
#E76BF3	9	310	Vocational	#E76BF3
#F8766D	60	2040	BachDeg+	#F8766D
#A3A500	16	340	NoQual	#A3A500
#E76BF3	41	450	Vocational	#E76BF3
#00BF7D	38	1110	OthPostSec	#00BF7D
#A3A500	15	360	NoQual	#A3A500
#00B0F6	12	110	School	#00B0F6
#00B0F6	42	410	School	#00B0F6
#E76BF3	20	480	Vocational	#E76BF3
#E76BF3	35	560	Vocational	#E76BF3
#A3A500	15	470	NoQual	#A3A500
#E76BF3	38	800	Vocational	#E76BF3
#E76BF3	19	460	Vocational	#E76BF3
#00B0F6	16	320	School	#00B0F6
#00BF7D	25	380	OthPostSec	#00BF7D
#00B0F6	29	1720	School	#00B0F6
#00B0F6	26	250	School	#00B0F6
#F8766D	38	630	BachDeg+	#F8766D
#E76BF3	35	330	Vocational	#E76BF3
#F8766D	12	180	BachDeg+	#F8766D
#E76BF3	30	310	Vocational	#E76BF3
#E76BF3	25	290	Vocational	#E76BF3
#00B0F6	18	190	School	#00B0F6
#00B0F6	30	450	School	#00B0F6
#F8766D	15	1050	BachDeg+	#F8766D
#E76BF3	29	470	Vocational	#E76BF3
#00B0F6	38	690	School	#00B0F6
#A3A500	40	570	NoQual	#A3A500
#A3A500	43	540	NoQual	#A3A500
#E76BF3	40	780	Vocational	#E76BF3
#F8766D	10	290	BachDeg+	#F8766D
#E76BF3	2	160	Vocational	#E76BF3
#E76BF3	46	700	Vocational	#E76BF3
#E76BF3	23	510	Vocational	#E76BF3
#00B0F6	43	280	School	#00B0F6
#00B0F6	30	350	School	#00B0F6
#00BF7D	26	320	OthPostSec	#00BF7D
#00B0F6	23	550	School	#00B0F6
#00B0F6	20	270	School	#00B0F6
#A3A500	30	280	NoQual	#A3A500
#E76BF3	40	1340	Vocational	#E76BF3
#E76BF3	32	580	Vocational	#E76BF3
#00B0F6	33	330	School	#00B0F6
#00BF7D	39	560	OthPostSec	#00BF7D
#E76BF3	17	270	Vocational	#E76BF3
#F8766D	22	430	BachDeg+	#F8766D
#00B0F6	28	3180	School	#00B0F6
#E76BF3	69	1090	Vocational	#E76BF3
#E76BF3	60	1170	Vocational	#E76BF3
#00B0F6	35	600	School	#00B0F6
#00B0F6	36	570	School	#00B0F6
#E76BF3	23	470	Vocational	#E76BF3
#A3A500	14	450	NoQual	#A3A500
#E76BF3	7	260	Vocational	#E76BF3
#00B0F6	29	650	School	#00B0F6
#E76BF3	20	450	Vocational	#E76BF3
#E76BF3	23	610	Vocational	#E76BF3
#A3A500	24	240	NoQual	#A3A500
#F8766D	50	1650	BachDeg+	#F8766D
#00B0F6	40	540	School	#00B0F6
#F8766D	22	390	BachDeg+	#F8766D
#E76BF3	20	840	Vocational	#E76BF3
#E76BF3	49	630	Vocational	#E76BF3
#00B0F6	37	560	School	#00B0F6
#A3A500	2	70	NoQual	#A3A500
#00BF7D	37	430	OthPostSec	#00BF7D
#F8766D	35	740	BachDeg+	#F8766D
#00BF7D	10	90	OthPostSec	#00BF7D
#A3A500	40	540	NoQual	#A3A500
#A3A500	25	280	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#F8766D	40	890	BachDeg+	#F8766D
#E76BF3	21	390	Vocational	#E76BF3
#A3A500	46	830	NoQual	#A3A500
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	25	230	Vocational	#E76BF3
#E76BF3	32	570	Vocational	#E76BF3
#00B0F6	30	530	School	#00B0F6
#A3A500	30	410	NoQual	#A3A500
#F8766D	22	990	BachDeg+	#F8766D
#00B0F6	40	410	School	#00B0F6
#E76BF3	20	380	Vocational	#E76BF3
#E76BF3	60	1400	Vocational	#E76BF3
#E76BF3	40	550	Vocational	#E76BF3
#00BF7D	28	460	OthPostSec	#00BF7D
#E76BF3	37	960	Vocational	#E76BF3
#E76BF3	33	300	Vocational	#E76BF3
#00BF7D	24	430	OthPostSec	#00BF7D
#00B0F6	11	190	School	#00B0F6
#E76BF3	23	700	Vocational	#E76BF3
#F8766D	22	460	BachDeg+	#F8766D
#E76BF3	22	730	Vocational	#E76BF3
#E76BF3	22	210	Vocational	#E76BF3
#E76BF3	35	470	Vocational	#E76BF3
#E76BF3	40	750	Vocational	#E76BF3
#E76BF3	40	430	Vocational	#E76BF3
#F8766D	81	1130	BachDeg+	#F8766D
#A3A500	1	270	NoQual	#A3A500
#00B0F6	16	320	School	#00B0F6
#00BF7D	12	360	OthPostSec	#00BF7D
#A3A500	10	290	NoQual	#A3A500
#00B0F6	17	770	School	#00B0F6
#00B0F6	42	600	School	#00B0F6
#00B0F6	33	170	School	#00B0F6
#A3A500	19	360	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#A3A500	40	530	NoQual	#A3A500
#00B0F6	38	450	School	#00B0F6
#E76BF3	105	690	Vocational	#E76BF3
#A3A500	6	280	NoQual	#A3A500
#E76BF3	21	400	Vocational	#E76BF3
#A3A500	34	440	NoQual	#A3A500
#00B0F6	8	70	School	#00B0F6
#E76BF3	32	780	Vocational	#E76BF3
#A3A500	35	990	NoQual	#A3A500
#F8766D	60	1570	BachDeg+	#F8766D
#E76BF3	12	1430	Vocational	#E76BF3
#A3A500	34	270	NoQual	#A3A500
#A3A500	39	560	NoQual	#A3A500
#E76BF3	38	670	Vocational	#E76BF3
#00B0F6	34	440	School	#00B0F6
#00B0F6	55	520	School	#00B0F6
#A3A500	31	420	NoQual	#A3A500
#F8766D	54	610	BachDeg+	#F8766D
#F8766D	31	940	BachDeg+	#F8766D
#F8766D	65	760	BachDeg+	#F8766D
#F8766D	48	830	BachDeg+	#F8766D
#E76BF3	62	700	Vocational	#E76BF3
#A3A500	35	500	NoQual	#A3A500
#E76BF3	15	150	Vocational	#E76BF3
#E76BF3	22	270	Vocational	#E76BF3
#E76BF3	20	360	Vocational	#E76BF3
#E76BF3	40	600	Vocational	#E76BF3
#A3A500	20	350	NoQual	#A3A500
#A3A500	30	330	NoQual	#A3A500
#E76BF3	25	260	Vocational	#E76BF3
#00BF7D	20	280	OthPostSec	#00BF7D
#E76BF3	40	670	Vocational	#E76BF3
#F8766D	46	930	BachDeg+	#F8766D
#00BF7D	59	270	OthPostSec	#00BF7D
#F8766D	39	1170	BachDeg+	#F8766D
#00B0F6	25	420	School	#00B0F6
#E76BF3	40	440	Vocational	#E76BF3
#A3A500	19	210	NoQual	#A3A500
#E76BF3	39	670	Vocational	#E76BF3
#00B0F6	44	530	School	#00B0F6
#00BF7D	9	100	OthPostSec	#00BF7D
#E76BF3	49	970	Vocational	#E76BF3
#00B0F6	82	770	School	#00B0F6
#A3A500	88	810	NoQual	#A3A500
#00B0F6	23	520	School	#00B0F6
#00B0F6	68	620	School	#00B0F6
#A3A500	18	360	NoQual	#A3A500
#E76BF3	40	770	Vocational	#E76BF3
#E76BF3	35	450	Vocational	#E76BF3
#00B0F6	35	380	School	#00B0F6
#E76BF3	21	500	Vocational	#E76BF3
#E76BF3	23	430	Vocational	#E76BF3
#E76BF3	9	970	Vocational	#E76BF3
#E76BF3	40	480	Vocational	#E76BF3
#00BF7D	38	280	OthPostSec	#00BF7D
#00BF7D	15	250	OthPostSec	#00BF7D
#E76BF3	20	240	Vocational	#E76BF3
#E76BF3	24	870	Vocational	#E76BF3
#00BF7D	63	600	OthPostSec	#00BF7D
#E76BF3	32	910	Vocational	#E76BF3
#F8766D	67	1680	BachDeg+	#F8766D
#F8766D	65	760	BachDeg+	#F8766D
#A3A500	46	700	NoQual	#A3A500
#E76BF3	37	670	Vocational	#E76BF3
#00B0F6	35	320	School	#00B0F6
#00B0F6	40	460	School	#00B0F6
#E76BF3	50	770	Vocational	#E76BF3
#A3A500	40	530	NoQual	#A3A500
#A3A500	30	180	NoQual	#A3A500
#A3A500	26	250	NoQual	#A3A500
#E76BF3	19	270	Vocational	#E76BF3
#E76BF3	52	690	Vocational	#E76BF3
#A3A500	18	300	NoQual	#A3A500
#00BF7D	38	1520	OthPostSec	#00BF7D
#E76BF3	40	560	Vocational	#E76BF3
#A3A500	40	630	NoQual	#A3A500
#F8766D	8	110	BachDeg+	#F8766D
#E76BF3	25	1040	Vocational	#E76BF3
#00BF7D	40	650	OthPostSec	#00BF7D
#00B0F6	38	620	School	#00B0F6
#F8766D	89	1490	BachDeg+	#F8766D
#E76BF3	36	500	Vocational	#E76BF3
#00B0F6	25	310	School	#00B0F6
#E76BF3	40	620	Vocational	#E76BF3
#A3A500	36	580	NoQual	#A3A500
#A3A500	20	350	NoQual	#A3A500
#A3A500	28	410	NoQual	#A3A500
#E76BF3	30	590	Vocational	#E76BF3
#A3A500	35	690	NoQual	#A3A500
#E76BF3	12	210	Vocational	#E76BF3
#E76BF3	37	360	Vocational	#E76BF3
#00B0F6	32	530	School	#00B0F6
#E76BF3	8	410	Vocational	#E76BF3
#A3A500	17	440	NoQual	#A3A500
#E76BF3	40	580	Vocational	#E76BF3
#E76BF3	21	470	Vocational	#E76BF3
#A3A500	41	550	NoQual	#A3A500
#A3A500	15	630	NoQual	#A3A500
#E76BF3	4	420	Vocational	#E76BF3
#E76BF3	50	750	Vocational	#E76BF3
#E76BF3	15	180	Vocational	#E76BF3
#A3A500	25	370	NoQual	#A3A500
#00B0F6	45	550	School	#00B0F6
#F8766D	81	1160	BachDeg+	#F8766D
#E76BF3	35	800	Vocational	#E76BF3
#E76BF3	47	510	Vocational	#E76BF3
#F8766D	31	1170	BachDeg+	#F8766D
#00B0F6	24	390	School	#00B0F6
#E76BF3	16	190	Vocational	#E76BF3
#A3A500	20	110	NoQual	#A3A500
#E76BF3	23	240	Vocational	#E76BF3
#A3A500	20	240	NoQual	#A3A500
#F8766D	40	410	BachDeg+	#F8766D
#F8766D	56	740	BachDeg+	#F8766D
#00BF7D	32	360	OthPostSec	#00BF7D
#F8766D	40	1030	BachDeg+	#F8766D
#00B0F6	9	160	School	#00B0F6
#F8766D	38	1560	BachDeg+	#F8766D
#A3A500	40	660	NoQual	#A3A500
#F8766D	44	1610	BachDeg+	#F8766D
#00B0F6	52	920	School	#00B0F6
#E76BF3	30	670	Vocational	#E76BF3
#00B0F6	38	390	School	#00B0F6
#E76BF3	14	200	Vocational	#E76BF3
#00BF7D	19	470	OthPostSec	#00BF7D
#F8766D	16	420	BachDeg+	#F8766D
#A3A500	22	470	NoQual	#A3A500
#00B0F6	38	380	School	#00B0F6
#00B0F6	71	640	School	#00B0F6
#F8766D	40	2630	BachDeg+	#F8766D
#E76BF3	19	370	Vocational	#E76BF3
#E76BF3	50	780	Vocational	#E76BF3
#E76BF3	14	490	Vocational	#E76BF3
#F8766D	38	1130	BachDeg+	#F8766D
#00B0F6	50	460	School	#00B0F6
#F8766D	37	1050	BachDeg+	#F8766D
#A3A500	33	690	NoQual	#A3A500
#E76BF3	20	760	Vocational	#E76BF3
#00BF7D	62	1650	OthPostSec	#00BF7D
#E76BF3	40	490	Vocational	#E76BF3
#E76BF3	40	670	Vocational	#E76BF3
#F8766D	38	540	BachDeg+	#F8766D
#E76BF3	20	150	Vocational	#E76BF3
#E76BF3	63	1160	Vocational	#E76BF3
#00B0F6	48	640	School	#00B0F6
#00BF7D	87	1420	OthPostSec	#00BF7D
#A3A500	17	180	NoQual	#A3A500
#00B0F6	4	330	School	#00B0F6
#00B0F6	40	890	School	#00B0F6
#00B0F6	52	570	School	#00B0F6
#E76BF3	9	230	Vocational	#E76BF3
#00BF7D	20	620	OthPostSec	#00BF7D
#A3A500	18	540	NoQual	#A3A500
#F8766D	46	400	BachDeg+	#F8766D
#A3A500	44	1890	NoQual	#A3A500
#E76BF3	39	390	Vocational	#E76BF3
#A3A500	45	870	NoQual	#A3A500
#A3A500	7	250	NoQual	#A3A500
#00BF7D	23	370	OthPostSec	#00BF7D
#E76BF3	43	760	Vocational	#E76BF3
#A3A500	40	460	NoQual	#A3A500
#E76BF3	37	790	Vocational	#E76BF3
#A3A500	30	330	NoQual	#A3A500
#F8766D	51	680	BachDeg+	#F8766D
#00B0F6	24	430	School	#00B0F6
#F8766D	16	310	BachDeg+	#F8766D
#E76BF3	16	270	Vocational	#E76BF3
#A3A500	26	240	NoQual	#A3A500
#00B0F6	55	1190	School	#00B0F6
#A3A500	5	40	NoQual	#A3A500
#00B0F6	37	560	School	#00B0F6
#00B0F6	42	710	School	#00B0F6
#A3A500	45	500	NoQual	#A3A500
#00B0F6	35	430	School	#00B0F6
#A3A500	60	920	NoQual	#A3A500
#E76BF3	35	300	Vocational	#E76BF3
#00BF7D	38	370	OthPostSec	#00BF7D
#A3A500	48	1330	NoQual	#A3A500
#F8766D	40	470	BachDeg+	#F8766D
#E76BF3	12	250	Vocational	#E76BF3
#00B0F6	16	340	School	#00B0F6
#00B0F6	30	560	School	#00B0F6
#A3A500	55	420	NoQual	#A3A500
#F8766D	41	690	BachDeg+	#F8766D
#F8766D	145	2610	BachDeg+	#F8766D
#00B0F6	40	450	School	#00B0F6
#A3A500	30	300	NoQual	#A3A500
#00BF7D	28	460	OthPostSec	#00BF7D
#E76BF3	48	400	Vocational	#E76BF3
#A3A500	16	150	NoQual	#A3A500
#E76BF3	10	120	Vocational	#E76BF3
#F8766D	35	610	BachDeg+	#F8766D
#00B0F6	27	330	School	#00B0F6
#00B0F6	23	310	School	#00B0F6
#A3A500	21	430	NoQual	#A3A500
#E76BF3	30	360	Vocational	#E76BF3
#F8766D	38	460	BachDeg+	#F8766D
#F8766D	40	780	BachDeg+	#F8766D
#E76BF3	40	890	Vocational	#E76BF3
#E76BF3	31	400	Vocational	#E76BF3
#A3A500	36	360	NoQual	#A3A500
#00BF7D	27	1450	OthPostSec	#00BF7D
#F8766D	4	500	BachDeg+	#F8766D
#00B0F6	27	900	School	#00B0F6
#F8766D	16	820	BachDeg+	#F8766D
#E76BF3	45	950	Vocational	#E76BF3
#00B0F6	40	510	School	#00B0F6
#00BF7D	22	220	OthPostSec	#00BF7D
#F8766D	56	1870	BachDeg+	#F8766D
#00BF7D	16	470	OthPostSec	#00BF7D
#F8766D	40	1270	BachDeg+	#F8766D
#A3A500	2	450	NoQual	#A3A500
#00B0F6	50	290	School	#00B0F6
#E76BF3	24	620	Vocational	#E76BF3
#E76BF3	40	510	Vocational	#E76BF3
#00BF7D	41	640	OthPostSec	#00BF7D
#F8766D	38	1250	BachDeg+	#F8766D
#E76BF3	40	460	Vocational	#E76BF3
#E76BF3	15	160	Vocational	#E76BF3
#A3A500	19	360	NoQual	#A3A500
#E76BF3	40	560	Vocational	#E76BF3
#F8766D	27	430	BachDeg+	#F8766D
#00B0F6	24	410	School	#00B0F6
#00B0F6	38	710	School	#00B0F6
#A3A500	20	370	NoQual	#A3A500
#A3A500	35	720	NoQual	#A3A500
#00BF7D	10	150	OthPostSec	#00BF7D
#E76BF3	38	400	Vocational	#E76BF3
#E76BF3	15	250	Vocational	#E76BF3
#A3A500	30	330	NoQual	#A3A500
#E76BF3	9	450	Vocational	#E76BF3
#A3A500	12	450	NoQual	#A3A500
#A3A500	22	280	NoQual	#A3A500
#00BF7D	32	960	OthPostSec	#00BF7D
#00B0F6	13	390	School	#00B0F6
#A3A500	17	340	NoQual	#A3A500
#E76BF3	24	420	Vocational	#E76BF3
#E76BF3	26	460	Vocational	#E76BF3
#E76BF3	38	680	Vocational	#E76BF3
#F8766D	27	570	BachDeg+	#F8766D
#A3A500	18	440	NoQual	#A3A500
#00B0F6	40	1270	School	#00B0F6
#A3A500	25	360	NoQual	#A3A500
#A3A500	35	460	NoQual	#A3A500
#E76BF3	40	880	Vocational	#E76BF3
#00B0F6	41	640	School	#00B0F6
#E76BF3	40	790	Vocational	#E76BF3
#E76BF3	25	490	Vocational	#E76BF3
#E76BF3	101	1030	Vocational	#E76BF3
#E76BF3	18	450	Vocational	#E76BF3
#00B0F6	25	400	School	#00B0F6
#00B0F6	12	230	School	#00B0F6
#00B0F6	21	350	School	#00B0F6
#A3A500	40	610	NoQual	#A3A500
#00B0F6	35	380	School	#00B0F6
#00B0F6	38	530	School	#00B0F6
#F8766D	42	430	BachDeg+	#F8766D
#A3A500	8	80	NoQual	#A3A500
#E76BF3	54	670	Vocational	#E76BF3
#00B0F6	25	330	School	#00B0F6
#A3A500	26	250	NoQual	#A3A500
#A3A500	33	720	NoQual	#A3A500
#E76BF3	40	410	Vocational	#E76BF3
#00B0F6	39	1010	School	#00B0F6
#F8766D	30	1410	BachDeg+	#F8766D
#E76BF3	44	560	Vocational	#E76BF3
#E76BF3	12	780	Vocational	#E76BF3
#F8766D	17	250	BachDeg+	#F8766D
#E76BF3	7	180	Vocational	#E76BF3
#A3A500	37	450	NoQual	#A3A500
#00B0F6	46	910	School	#00B0F6
#E76BF3	20	740	Vocational	#E76BF3
#A3A500	19	250	NoQual	#A3A500
#A3A500	40	720	NoQual	#A3A500
#00B0F6	30	650	School	#00B0F6
#00BF7D	40	430	OthPostSec	#00BF7D
#E76BF3	41	450	Vocational	#E76BF3
#00BF7D	50	550	OthPostSec	#00BF7D
#E76BF3	17	390	Vocational	#E76BF3
#F8766D	20	920	BachDeg+	#F8766D
#E76BF3	40	1220	Vocational	#E76BF3
#A3A500	16	120	NoQual	#A3A500
#00BF7D	37	420	OthPostSec	#00BF7D
#00B0F6	32	520	School	#00B0F6
#E76BF3	65	1530	Vocational	#E76BF3
#F8766D	40	780	BachDeg+	#F8766D
#E76BF3	40	960	Vocational	#E76BF3
#F8766D	20	720	BachDeg+	#F8766D
#A3A500	26	290	NoQual	#A3A500
#E76BF3	18	420	Vocational	#E76BF3
#F8766D	50	970	BachDeg+	#F8766D
#00BF7D	40	890	OthPostSec	#00BF7D
#A3A500	30	410	NoQual	#A3A500
#00B0F6	30	300	School	#00B0F6
#E76BF3	10	260	Vocational	#E76BF3
#E76BF3	22	220	Vocational	#E76BF3
#E76BF3	3	220	Vocational	#E76BF3
#A3A500	51	540	NoQual	#A3A500
#A3A500	15	160	NoQual	#A3A500
#E76BF3	40	880	Vocational	#E76BF3
#E76BF3	33	240	Vocational	#E76BF3
#00B0F6	40	550	School	#00B0F6
#E76BF3	12	840	Vocational	#E76BF3
#A3A500	15	370	NoQual	#A3A500
#A3A500	20	200	NoQual	#A3A500
#00B0F6	23	220	School	#00B0F6
#E76BF3	40	670	Vocational	#E76BF3
#F8766D	70	2190	BachDeg+	#F8766D
#E76BF3	14	130	Vocational	#E76BF3
#F8766D	40	1270	BachDeg+	#F8766D
#00B0F6	11	1100	School	#00B0F6
#00B0F6	40	560	School	#00B0F6
#00B0F6	48	690	School	#00B0F6
#00B0F6	4	30	School	#00B0F6
#A3A500	42	770	NoQual	#A3A500
#E76BF3	47	1070	Vocational	#E76BF3
#A3A500	35	380	NoQual	#A3A500
#00B0F6	32	960	School	#00B0F6
#A3A500	40	230	NoQual	#A3A500
#F8766D	20	530	BachDeg+	#F8766D
#E76BF3	40	730	Vocational	#E76BF3
#F8766D	47	1380	BachDeg+	#F8766D
#E76BF3	37	840	Vocational	#E76BF3
#E76BF3	38	630	Vocational	#E76BF3
#A3A500	21	310	NoQual	#A3A500
#E76BF3	60	760	Vocational	#E76BF3
#E76BF3	28	800	Vocational	#E76BF3
#A3A500	40	810	NoQual	#A3A500
#00B0F6	52	920	School	#00B0F6
#E76BF3	40	740	Vocational	#E76BF3
#00B0F6	24	240	School	#00B0F6
#A3A500	19	500	NoQual	#A3A500
#E76BF3	34	350	Vocational	#E76BF3
#A3A500	38	410	NoQual	#A3A500
#E76BF3	34	780	Vocational	#E76BF3
#A3A500	42	750	NoQual	#A3A500
#E76BF3	50	610	Vocational	#E76BF3
#E76BF3	25	520	Vocational	#E76BF3
#A3A500	2	340	NoQual	#A3A500
#A3A500	43	440	NoQual	#A3A500
#E76BF3	44	530	Vocational	#E76BF3
#E76BF3	21	310	Vocational	#E76BF3
#00BF7D	32	340	OthPostSec	#00BF7D
#00B0F6	38	440	School	#00B0F6
#E76BF3	69	2270	Vocational	#E76BF3
#F8766D	56	1230	BachDeg+	#F8766D
#F8766D	52	850	BachDeg+	#F8766D
#A3A500	40	380	NoQual	#A3A500
#E76BF3	40	550	Vocational	#E76BF3
#00BF7D	24	310	OthPostSec	#00BF7D
#00BF7D	41	620	OthPostSec	#00BF7D
#F8766D	27	1220	BachDeg+	#F8766D
#E76BF3	28	330	Vocational	#E76BF3
#F8766D	43	790	BachDeg+	#F8766D
#E76BF3	5	260	Vocational	#E76BF3
#00BF7D	33	400	OthPostSec	#00BF7D
#00B0F6	35	530	School	#00B0F6
#F8766D	11	200	BachDeg+	#F8766D
#E76BF3	40	570	Vocational	#E76BF3
#A3A500	22	310	NoQual	#A3A500
#00B0F6	27	360	School	#00B0F6
#00B0F6	49	670	School	#00B0F6
#E76BF3	4	560	Vocational	#E76BF3
#00BF7D	6	330	OthPostSec	#00BF7D
#A3A500	55	660	NoQual	#A3A500
#E76BF3	13	550	Vocational	#E76BF3
#E76BF3	40	750	Vocational	#E76BF3
#00B0F6	11	80	School	#00B0F6
#00B0F6	40	630	School	#00B0F6
#00B0F6	26	320	School	#00B0F6
#E76BF3	17	490	Vocational	#E76BF3
#00BF7D	18	450	OthPostSec	#00BF7D
#E76BF3	28	440	Vocational	#E76BF3
#A3A500	19	180	NoQual	#A3A500
#F8766D	28	550	BachDeg+	#F8766D
#F8766D	11	580	BachDeg+	#F8766D
#00B0F6	22	430	School	#00B0F6
#E76BF3	45	590	Vocational	#E76BF3
#A3A500	24	220	NoQual	#A3A500
#E76BF3	20	230	Vocational	#E76BF3
#00B0F6	40	1010	School	#00B0F6
#E76BF3	50	1110	Vocational	#E76BF3
#E76BF3	92	1940	Vocational	#E76BF3
#E76BF3	30	300	Vocational	#E76BF3
#A3A500	8	190	NoQual	#A3A500
#00B0F6	30	600	School	#00B0F6
#00BF7D	15	180	OthPostSec	#00BF7D
#E76BF3	24	300	Vocational	#E76BF3
#00B0F6	11	190	School	#00B0F6
#F8766D	45	1270	BachDeg+	#F8766D
#E76BF3	30	500	Vocational	#E76BF3
#F8766D	17	300	BachDeg+	#F8766D
#E76BF3	40	820	Vocational	#E76BF3
#00B0F6	61	630	School	#00B0F6
#00BF7D	60	620	OthPostSec	#00BF7D
#E76BF3	56	1020	Vocational	#E76BF3
#A3A500	46	510	NoQual	#A3A500
#00B0F6	40	650	School	#00B0F6
#00B0F6	25	650	School	#00B0F6
#E76BF3	40	510	Vocational	#E76BF3
#F8766D	45	1190	BachDeg+	#F8766D
#A3A500	60	980	NoQual	#A3A500
#E76BF3	25	450	Vocational	#E76BF3
#00BF7D	13	200	OthPostSec	#00BF7D
#E76BF3	48	700	Vocational	#E76BF3
#A3A500	39	350	NoQual	#A3A500
#F8766D	40	1380	BachDeg+	#F8766D
#F8766D	24	350	BachDeg+	#F8766D
#00B0F6	37	840	School	#00B0F6
#E76BF3	46	470	Vocational	#E76BF3
#F8766D	10	250	BachDeg+	#F8766D
#E76BF3	15	320	Vocational	#E76BF3
#00B0F6	23	270	School	#00B0F6
#A3A500	29	400	NoQual	#A3A500
#A3A500	40	550	NoQual	#A3A500
#F8766D	40	730	BachDeg+	#F8766D
#A3A500	2	340	NoQual	#A3A500
#E76BF3	29	320	Vocational	#E76BF3
#E76BF3	25	430	Vocational	#E76BF3
#00B0F6	20	290	School	#00B0F6
#F8766D	25	500	BachDeg+	#F8766D
#F8766D	23	1090	BachDeg+	#F8766D
#00B0F6	52	570	School	#00B0F6
#E76BF3	21	380	Vocational	#E76BF3
#00B0F6	40	650	School	#00B0F6
#00B0F6	37	470	School	#00B0F6
#E76BF3	18	450	Vocational	#E76BF3
#00BF7D	15	140	OthPostSec	#00BF7D
#A3A500	35	210	NoQual	#A3A500
#00B0F6	7	350	School	#00B0F6
#00B0F6	12	460	School	#00B0F6
#A3A500	46	770	NoQual	#A3A500
#E76BF3	50	730	Vocational	#E76BF3
#F8766D	50	1050	BachDeg+	#F8766D
#00B0F6	27	350	School	#00B0F6
#E76BF3	4	400	Vocational	#E76BF3
#00B0F6	19	280	School	#00B0F6
#F8766D	30	400	BachDeg+	#F8766D
#00B0F6	43	650	School	#00B0F6
#F8766D	30	410	BachDeg+	#F8766D
#F8766D	40	660	BachDeg+	#F8766D
#E76BF3	54	1170	Vocational	#E76BF3
#00B0F6	68	970	School	#00B0F6
#E76BF3	40	900	Vocational	#E76BF3
#A3A500	20	190	NoQual	#A3A500
#E76BF3	20	320	Vocational	#E76BF3
#A3A500	39	940	NoQual	#A3A500
#F8766D	43	1090	BachDeg+	#F8766D
#E76BF3	38	1020	Vocational	#E76BF3
#E76BF3	20	150	Vocational	#E76BF3
#00B0F6	40	640	School	#00B0F6
#E76BF3	15	360	Vocational	#E76BF3
#A3A500	12	350	NoQual	#A3A500
#E76BF3	38	730	Vocational	#E76BF3
#E76BF3	53	870	Vocational	#E76BF3
#E76BF3	25	270	Vocational	#E76BF3
#F8766D	50	1380	BachDeg+	#F8766D
#A3A500	40	370	NoQual	#A3A500
#E76BF3	40	510	Vocational	#E76BF3
#A3A500	18	540	NoQual	#A3A500
#F8766D	28	470	BachDeg+	#F8766D
#A3A500	9	570	NoQual	#A3A500
#E76BF3	2	450	Vocational	#E76BF3
#A3A500	21	330	NoQual	#A3A500
#E76BF3	32	400	Vocational	#E76BF3
#E76BF3	50	970	Vocational	#E76BF3
#00B0F6	40	560	School	#00B0F6
#E76BF3	38	430	Vocational	#E76BF3
#A3A500	42	420	NoQual	#A3A500
#E76BF3	50	510	Vocational	#E76BF3
#00B0F6	13	320	School	#00B0F6
#A3A500	40	220	NoQual	#A3A500
#F8766D	11	120	BachDeg+	#F8766D
#E76BF3	30	410	Vocational	#E76BF3
#E76BF3	16	400	Vocational	#E76BF3
#00B0F6	18	190	School	#00B0F6
#00BF7D	52	860	OthPostSec	#00BF7D
#E76BF3	40	850	Vocational	#E76BF3
#00B0F6	19	260	School	#00B0F6
#00B0F6	41	450	School	#00B0F6
#F8766D	30	300	BachDeg+	#F8766D
#E76BF3	37	520	Vocational	#E76BF3
#00B0F6	24	300	School	#00B0F6
#E76BF3	12	80	Vocational	#E76BF3
#E76BF3	28	730	Vocational	#E76BF3
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	6	250	Vocational	#E76BF3
#E76BF3	40	1080	Vocational	#E76BF3
#F8766D	40	880	BachDeg+	#F8766D
#00BF7D	40	590	OthPostSec	#00BF7D
#A3A500	45	500	NoQual	#A3A500
#00B0F6	21	110	School	#00B0F6
#E76BF3	2	490	Vocational	#E76BF3
#F8766D	31	500	BachDeg+	#F8766D
#00B0F6	38	700	School	#00B0F6
#F8766D	6	350	BachDeg+	#F8766D
#F8766D	36	370	BachDeg+	#F8766D
#00B0F6	27	390	School	#00B0F6
#E76BF3	40	630	Vocational	#E76BF3
#00B0F6	57	1170	School	#00B0F6
#00BF7D	10	280	OthPostSec	#00BF7D
#00BF7D	21	270	OthPostSec	#00BF7D
#00B0F6	45	620	School	#00B0F6
#A3A500	22	250	NoQual	#A3A500
#E76BF3	40	640	Vocational	#E76BF3
#00B0F6	6	290	School	#00B0F6
#00B0F6	32	700	School	#00B0F6
#E76BF3	5	60	Vocational	#E76BF3
#00B0F6	11	140	School	#00B0F6
#A3A500	24	200	NoQual	#A3A500
#E76BF3	41	780	Vocational	#E76BF3
#F8766D	8	290	BachDeg+	#F8766D
#00B0F6	8	250	School	#00B0F6
#E76BF3	28	260	Vocational	#E76BF3
#E76BF3	40	470	Vocational	#E76BF3
#E76BF3	28	320	Vocational	#E76BF3
